rspm,no2,so2,rainfall,humidity,temperature,year,quarter,No of districts,Locations
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2021,4,7,"['HARYANA_BHIWANI' 'PUNJAB_BATHINDA' 'PUNJAB_FARIDKOT' 'PUNJAB_HOSHIARPUR'
  'PUNJAB_MOGA' 'PUNJAB_PATIALA' 'PUNJAB_SANGRUR']"
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2022,1,12,"['HARYANA_BHIWANI' 'HARYANA_PANCHKULA' 'HIMACHALPRADESH_SIRMAUR'
  'MADHYAPRADESH_SATNA' 'PUNJAB_BATHINDA' 'PUNJAB_JALANDHAR' 'PUNJAB_MOGA'
  'PUNJAB_PATIALA' 'PUNJAB_SAHIBZADAAJITSINGHNAGAR' 'PUNJAB_SANGRUR'
  'UTTARAKHAND_NAINITAL' 'UTTARPRADESH_AGRA']"
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2022,2,2,['HIMACHALPRADESH_SIRMAUR' 'UTTARAKHAND_DEHRADUN']
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2022,4,9,"['CHANDIGARH_CHANDIGARH' 'HARYANA_BHIWANI' 'PUNJAB_BATHINDA'
  'PUNJAB_FARIDKOT' 'PUNJAB_JALANDHAR' 'PUNJAB_MOGA' 'PUNJAB_PATIALA'
  'PUNJAB_SAHIBZADAAJITSINGHNAGAR' 'PUNJAB_SANGRUR']"
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2023,1,12,"['HARYANA_BHIWANI' 'HARYANA_PANCHKULA' 'HIMACHALPRADESH_SIRMAUR'
  'MADHYAPRADESH_SATNA' 'PUNJAB_BATHINDA' 'PUNJAB_JALANDHAR' 'PUNJAB_MOGA'
  'PUNJAB_PATIALA' 'PUNJAB_SAHIBZADAAJITSINGHNAGAR' 'PUNJAB_SANGRUR'
  'UTTARAKHAND_NAINITAL' 'UTTARPRADESH_AGRA']"
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2023,2,3,['HIMACHALPRADESH_SIRMAUR' 'UTTARAKHAND_DEHRADUN' 'UTTARAKHAND_NAINITAL']
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2023,4,9,"['CHANDIGARH_CHANDIGARH' 'HARYANA_BHIWANI' 'PUNJAB_BATHINDA'
  'PUNJAB_HOSHIARPUR' 'PUNJAB_JALANDHAR' 'PUNJAB_MOGA' 'PUNJAB_PATIALA'
  'PUNJAB_SAHIBZADAAJITSINGHNAGAR' 'PUNJAB_SANGRUR']"
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2024,1,11,"['HARYANA_BHIWANI' 'HARYANA_PANCHKULA' 'HIMACHALPRADESH_SIRMAUR'
  'MADHYAPRADESH_SATNA' 'PUNJAB_BATHINDA' 'PUNJAB_JALANDHAR' 'PUNJAB_MOGA'
  'PUNJAB_PATIALA' 'PUNJAB_SAHIBZADAAJITSINGHNAGAR' 'PUNJAB_SANGRUR'
  'UTTARPRADESH_AGRA']"
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2024,2,3,['HIMACHALPRADESH_SIRMAUR' 'UTTARAKHAND_DEHRADUN' 'UTTARAKHAND_NAINITAL']
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2024,4,8,"['CHANDIGARH_CHANDIGARH' 'HARYANA_BHIWANI' 'PUNJAB_BATHINDA'
  'PUNJAB_JALANDHAR' 'PUNJAB_MOGA' 'PUNJAB_PATIALA'
  'PUNJAB_SAHIBZADAAJITSINGHNAGAR' 'PUNJAB_SANGRUR']"
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2025,1,12,"['HARYANA_BHIWANI' 'HARYANA_PANCHKULA' 'HIMACHALPRADESH_SIRMAUR'
  'MADHYAPRADESH_SATNA' 'PUNJAB_BATHINDA' 'PUNJAB_JALANDHAR' 'PUNJAB_MOGA'
  'PUNJAB_PATIALA' 'PUNJAB_SAHIBZADAAJITSINGHNAGAR' 'PUNJAB_SANGRUR'
  'UTTARAKHAND_NAINITAL' 'UTTARPRADESH_AGRA']"
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2025,2,3,['HIMACHALPRADESH_SIRMAUR' 'UTTARAKHAND_DEHRADUN' 'UTTARAKHAND_NAINITAL']
rspm_moderate,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2025,4,9,"['CHANDIGARH_CHANDIGARH' 'HARYANA_BHIWANI' 'PUNJAB_BATHINDA'
  'PUNJAB_HOSHIARPUR' 'PUNJAB_JALANDHAR' 'PUNJAB_MOGA' 'PUNJAB_PATIALA'
  'PUNJAB_SAHIBZADAAJITSINGHNAGAR' 'PUNJAB_SANGRUR']"
rspm_moderate,no2_safe,so2_potential,rainfall_low,humidity_low,temperature_low,2001,1,1,['HARYANA_FARIDABAD']
rspm_moderate,no2_safe,so2_potential,rainfall_low,humidity_low,temperature_low,2023,1,1,['UTTARPRADESH_MORADABAD']
rspm_moderate,no2_safe,so2_potential,rainfall_low,humidity_low,temperature_low,2025,1,1,['UTTARPRADESH_MORADABAD']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2001,1,2,['NATIONALCAPITALTERRITORYOFDELHI_CENTRALDELHI' 'RAJASTHAN_JAIPUR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2002,1,1,['RAJASTHAN_JAIPUR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2002,4,1,['PUNJAB_LUDHIANA']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2003,1,1,['NATIONALCAPITALTERRITORYOFDELHI_CENTRALDELHI']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2004,1,4,"['HARYANA_FARIDABAD' 'NATIONALCAPITALTERRITORYOFDELHI_CENTRALDELHI'
  'UTTARPRADESH_GHAZIABAD' 'UTTARPRADESH_LUCKNOW']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2004,4,2,['CHANDIGARH_CHANDIGARH' 'PUNJAB_JALANDHAR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2005,1,2,['NATIONALCAPITALTERRITORYOFDELHI_CENTRALDELHI' 'RAJASTHAN_JAIPUR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2005,4,2,['HARYANA_YAMUNANAGAR' 'PUNJAB_JALANDHAR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2006,1,5,"['HARYANA_YAMUNANAGAR' 'NATIONALCAPITALTERRITORYOFDELHI_CENTRALDELHI'
  'PUNJAB_AMRITSAR' 'PUNJAB_JALANDHAR' 'PUNJAB_RUPNAGAR']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2006,4,1,['HARYANA_YAMUNANAGAR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2007,1,9,"['BIHAR_PATNA' 'HARYANA_YAMUNANAGAR'
  'NATIONALCAPITALTERRITORYOFDELHI_CENTRALDELHI' 'RAJASTHAN_JAIPUR'
  'UTTARPRADESH_ALLAHABAD' 'UTTARPRADESH_FIROZABAD'
  'UTTARPRADESH_GAUTAMBUDDHNAGAR' 'UTTARPRADESH_JHANSI'
  'UTTARPRADESH_SONBHADRA']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2007,4,3,['PUNJAB_JALANDHAR' 'PUNJAB_SAHIBZADAAJITSINGHNAGAR' 'UTTARPRADESH_MEERUT']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2008,1,7,"['PUNJAB_AMRITSAR' 'PUNJAB_JALANDHAR' 'RAJASTHAN_ALWAR' 'RAJASTHAN_JAIPUR'
  'UTTARPRADESH_JHANSI' 'UTTARPRADESH_MEERUT' 'UTTARPRADESH_SONBHADRA']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2008,4,1,['PUNJAB_JALANDHAR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2009,1,3,['PUNJAB_AMRITSAR' 'PUNJAB_JALANDHAR' 'UTTARPRADESH_MEERUT']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2009,4,1,['PUNJAB_JALANDHAR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2010,1,2,['PUNJAB_JALANDHAR' 'UTTARPRADESH_MEERUT']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2011,1,7,"['PUNJAB_FATEHGARHSAHIB' 'RAJASTHAN_JAIPUR' 'UTTARPRADESH_JHANSI'
  'UTTARPRADESH_KANPURNAGAR' 'UTTARPRADESH_LUCKNOW' 'UTTARPRADESH_MATHURA'
  'UTTARPRADESH_UNNAO']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2012,1,9,"['BIHAR_PATNA' 'HARYANA_FARIDABAD' 'PUNJAB_FATEHGARHSAHIB'
  'UTTARPRADESH_GORAKHPUR' 'UTTARPRADESH_MATHURA' 'UTTARPRADESH_MEERUT'
  'UTTARPRADESH_MORADABAD' 'UTTARPRADESH_SONBHADRA' 'UTTARPRADESH_UNNAO']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2013,1,5,"['PUNJAB_JALANDHAR' 'RAJASTHAN_JAIPUR' 'UTTARPRADESH_SONBHADRA'
  'UTTARPRADESH_UNNAO' 'WESTBENGAL_NORTH24PARGANAS']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2013,4,3,['PUNJAB_AMRITSAR' 'PUNJAB_FATEHGARHSAHIB' 'PUNJAB_JALANDHAR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2014,1,4,"['PUNJAB_AMRITSAR' 'PUNJAB_FATEHGARHSAHIB' 'PUNJAB_JALANDHAR'
  'RAJASTHAN_JAIPUR']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2014,4,5,"['PUNJAB_AMRITSAR' 'PUNJAB_FATEHGARHSAHIB' 'PUNJAB_JALANDHAR'
  'UTTARPRADESH_LUCKNOW' 'UTTARPRADESH_MORADABAD']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2015,1,5,"['RAJASTHAN_JAIPUR' 'UTTARPRADESH_FIROZABAD' 'UTTARPRADESH_LUCKNOW'
  'UTTARPRADESH_MORADABAD' 'UTTARPRADESH_UNNAO']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2015,4,1,['PUNJAB_AMRITSAR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2016,1,4,"['PUNJAB_AMRITSAR' 'RAJASTHAN_ALWAR' 'UTTARPRADESH_MATHURA'
  'UTTARPRADESH_MORADABAD']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2017,1,7,"['PUNJAB_AMRITSAR' 'PUNJAB_LUDHIANA' 'RAJASTHAN_ALWAR' 'RAJASTHAN_JAIPUR'
  'UTTARPRADESH_GORAKHPUR' 'UTTARPRADESH_SAHARANPUR' 'UTTARPRADESH_UNNAO']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2017,4,3,['PUNJAB_AMRITSAR' 'PUNJAB_LUDHIANA' 'UTTARPRADESH_SAHARANPUR']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2018,1,7,"['BIHAR_PATNA' 'PUNJAB_AMRITSAR' 'PUNJAB_LUDHIANA' 'RAJASTHAN_ALWAR'
  'UTTARPRADESH_FIROZABAD' 'UTTARPRADESH_SAHARANPUR' 'UTTARPRADESH_UNNAO']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2019,1,8,"['RAJASTHAN_JAIPUR' 'RAJASTHAN_UDAIPUR' 'UTTARPRADESH_FIROZABAD'
  'UTTARPRADESH_GORAKHPUR' 'UTTARPRADESH_JHANSI' 'UTTARPRADESH_LUCKNOW'
  'UTTARPRADESH_MATHURA' 'UTTARPRADESH_UNNAO']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2019,4,2,['PUNJAB_AMRITSAR' 'PUNJAB_FATEHGARHSAHIB']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2020,1,10,"['HARYANA_FARIDABAD' 'HARYANA_YAMUNANAGAR' 'PUNJAB_AMRITSAR'
  'PUNJAB_FATEHGARHSAHIB' 'RAJASTHAN_JAIPUR' 'UTTARPRADESH_GORAKHPUR'
  'UTTARPRADESH_JHANSI' 'UTTARPRADESH_LUCKNOW' 'UTTARPRADESH_MATHURA'
  'UTTARPRADESH_MEERUT']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2020,4,2,['PUNJAB_AMRITSAR' 'PUNJAB_FATEHGARHSAHIB']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2021,1,14,"['HARYANA_FARIDABAD' 'HARYANA_YAMUNANAGAR' 'PUNJAB_AMRITSAR'
  'PUNJAB_FATEHGARHSAHIB' 'RAJASTHAN_BUNDI' 'RAJASTHAN_JAIPUR'
  'RAJASTHAN_KOTA' 'RAJASTHAN_UDAIPUR' 'UTTARPRADESH_GORAKHPUR'
  'UTTARPRADESH_JHANSI' 'UTTARPRADESH_LUCKNOW' 'UTTARPRADESH_MATHURA'
  'UTTARPRADESH_MEERUT' 'UTTARPRADESH_UNNAO']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2021,4,1,['PUNJAB_FATEHGARHSAHIB']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2022,1,13,"['HARYANA_FARIDABAD' 'HARYANA_YAMUNANAGAR' 'PUNJAB_AMRITSAR'
  'PUNJAB_FATEHGARHSAHIB' 'RAJASTHAN_BUNDI' 'RAJASTHAN_JAIPUR'
  'RAJASTHAN_KOTA' 'RAJASTHAN_UDAIPUR' 'UTTARPRADESH_GORAKHPUR'
  'UTTARPRADESH_JHANSI' 'UTTARPRADESH_LUCKNOW' 'UTTARPRADESH_MATHURA'
  'UTTARPRADESH_MEERUT']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2022,4,1,['PUNJAB_FATEHGARHSAHIB']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2023,1,13,"['HARYANA_FARIDABAD' 'HARYANA_YAMUNANAGAR' 'JHARKHAND_RANCHI'
  'PUNJAB_FATEHGARHSAHIB' 'RAJASTHAN_BUNDI' 'RAJASTHAN_JAIPUR'
  'RAJASTHAN_KOTA' 'RAJASTHAN_UDAIPUR' 'UTTARPRADESH_JHANSI'
  'UTTARPRADESH_LUCKNOW' 'UTTARPRADESH_MATHURA' 'UTTARPRADESH_MEERUT'
  'UTTARPRADESH_UNNAO']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2023,4,1,['PUNJAB_FATEHGARHSAHIB']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2024,1,12,"['HARYANA_FARIDABAD' 'HARYANA_YAMUNANAGAR' 'JHARKHAND_RANCHI'
  'PUNJAB_FATEHGARHSAHIB' 'RAJASTHAN_BUNDI' 'RAJASTHAN_JAIPUR'
  'RAJASTHAN_KOTA' 'RAJASTHAN_UDAIPUR' 'UTTARPRADESH_JHANSI'
  'UTTARPRADESH_LUCKNOW' 'UTTARPRADESH_MATHURA' 'UTTARPRADESH_MEERUT']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2024,4,2,['HARYANA_FARIDABAD' 'PUNJAB_FATEHGARHSAHIB']
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2025,1,12,"['JHARKHAND_RANCHI' 'PUNJAB_AMRITSAR' 'PUNJAB_FATEHGARHSAHIB'
  'RAJASTHAN_BUNDI' 'RAJASTHAN_JAIPUR' 'RAJASTHAN_KOTA' 'RAJASTHAN_UDAIPUR'
  'UTTARPRADESH_JHANSI' 'UTTARPRADESH_LUCKNOW' 'UTTARPRADESH_MATHURA'
  'UTTARPRADESH_MEERUT' 'UTTARPRADESH_UNNAO']"
rspm_moderate,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2025,4,4,"['HARYANA_FARIDABAD' 'PUNJAB_AMRITSAR' 'PUNJAB_FATEHGARHSAHIB'
  'UTTARPRADESH_MATHURA']"
rspm_moderate,no2_potential,so2_potential,rainfall_low,humidity_low,temperature_low,2001,1,2,['UTTARPRADESH_GHAZIABAD' 'UTTARPRADESH_LUCKNOW']
rspm_moderate,no2_potential,so2_potential,rainfall_low,humidity_low,temperature_low,2002,1,1,['UTTARPRADESH_LUCKNOW']
rspm_moderate,no2_potential,so2_potential,rainfall_low,humidity_low,temperature_low,2008,1,1,['UTTARAKHAND_DEHRADUN']
rspm_moderate,no2_potential,so2_potential,rainfall_low,humidity_low,temperature_low,2010,1,1,['UTTARAKHAND_DEHRADUN']
rspm_moderate,no2_potential,so2_potential,rainfall_low,humidity_low,temperature_low,2020,1,1,['UTTARPRADESH_BULANDSHAHR']
rspm_moderate,no2_potential,so2_potential,rainfall_low,humidity_low,temperature_low,2021,1,1,['UTTARPRADESH_BULANDSHAHR']
rspm_moderate,no2_potential,so2_potential,rainfall_low,humidity_low,temperature_low,2022,1,1,['UTTARPRADESH_BULANDSHAHR']
rspm_moderate,no2_potential,so2_potential,rainfall_low,humidity_low,temperature_low,2023,1,1,['UTTARPRADESH_BULANDSHAHR']
rspm_moderate,no2_potential,so2_potential,rainfall_low,humidity_low,temperature_low,2024,1,1,['UTTARPRADESH_BULANDSHAHR']
rspm_moderate,no2_potential,so2_potential,rainfall_low,humidity_low,temperature_low,2025,1,1,['UTTARPRADESH_BULANDSHAHR']
rspm_moderate,no2_curtailing,so2_safe,rainfall_low,humidity_low,temperature_low,2001,1,1,['RAJASTHAN_ALWAR']
rspm_moderate,no2_curtailing,so2_safe,rainfall_low,humidity_low,temperature_low,2002,1,1,['RAJASTHAN_ALWAR']
rspm_moderate,no2_curtailing,so2_safe,rainfall_low,humidity_low,temperature_low,2011,1,1,['BIHAR_PATNA']
rspm_moderate,no2_curtailing,so2_safe,rainfall_low,humidity_low,temperature_low,2015,1,1,['HARYANA_FARIDABAD']
rspm_moderate,no2_curtailing,so2_safe,rainfall_low,humidity_low,temperature_low,2016,1,1,['UTTARPRADESH_MEERUT']
rspm_moderate,no2_curtailing,so2_safe,rainfall_low,humidity_low,temperature_low,2017,1,1,['UTTARPRADESH_MEERUT']
rspm_moderate,no2_curtailing,so2_safe,rainfall_low,humidity_low,temperature_low,2018,1,1,['UTTARPRADESH_MEERUT']
rspm_moderate,no2_curtailing,so2_potential,rainfall_low,humidity_low,temperature_low,2005,1,1,['UTTARPRADESH_GAUTAMBUDDHNAGAR']
rspm_moderate,no2_curtailing,so2_potential,rainfall_low,humidity_low,temperature_low,2011,1,1,['HARYANA_FARIDABAD']
rspm_moderate,no2_hazardous,so2_safe,rainfall_low,humidity_low,temperature_low,2004,1,1,['UTTARPRADESH_GAUTAMBUDDHNAGAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2002,1,1,['HARYANA_FARIDABAD']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2004,1,1,['UTTARPRADESH_AGRA']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2004,4,1,['UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2006,1,1,['UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2007,1,1,['UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2007,4,1,['UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2008,1,2,['UTTARPRADESH_AGRA' 'UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2010,1,1,['PUNJAB_BATHINDA']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2011,1,1,['RAJASTHAN_ALWAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2012,1,1,['UTTARPRADESH_BAREILLY']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2013,1,1,['RAJASTHAN_ALWAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2014,1,1,['RAJASTHAN_ALWAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2014,4,1,['UTTARPRADESH_BAREILLY']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2015,1,2,['RAJASTHAN_ALWAR' 'UTTARPRADESH_BAREILLY']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2016,1,2,['UTTARPRADESH_BAREILLY' 'UTTARPRADESH_SAHARANPUR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2016,4,1,['UTTARPRADESH_SAHARANPUR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2017,1,1,['PUNJAB_JALANDHAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2017,4,1,['PUNJAB_JALANDHAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2018,1,2,['UTTARPRADESH_AGRA' 'UTTARPRADESH_BAREILLY']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2019,1,3,['MADHYAPRADESH_GWALIOR' 'RAJASTHAN_ALWAR' 'UTTARPRADESH_KANPURNAGAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2019,4,1,['PUNJAB_BATHINDA']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2020,1,3,['MADHYAPRADESH_GWALIOR' 'UTTARPRADESH_AGRA' 'UTTARPRADESH_KANPURNAGAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2021,1,3,['MADHYAPRADESH_GWALIOR' 'RAJASTHAN_ALWAR' 'UTTARPRADESH_KANPURNAGAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2021,4,1,['UTTARPRADESH_AGRA']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2022,1,3,['MADHYAPRADESH_GWALIOR' 'RAJASTHAN_ALWAR' 'UTTARPRADESH_KANPURNAGAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2022,4,1,['UTTARPRADESH_AGRA']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2023,1,3,['MADHYAPRADESH_GWALIOR' 'RAJASTHAN_ALWAR' 'UTTARPRADESH_KANPURNAGAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2023,4,1,['RAJASTHAN_ALWAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2024,1,3,['MADHYAPRADESH_GWALIOR' 'RAJASTHAN_ALWAR' 'UTTARPRADESH_KANPURNAGAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2024,4,1,['RAJASTHAN_ALWAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2025,1,3,['MADHYAPRADESH_GWALIOR' 'RAJASTHAN_ALWAR' 'UTTARPRADESH_KANPURNAGAR']
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_low,temperature_low,2025,4,1,['RAJASTHAN_ALWAR']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2002,1,1,['NATIONALCAPITALTERRITORYOFDELHI_CENTRALDELHI']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2003,1,1,['PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2003,4,1,['PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2004,1,2,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2004,4,2,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2005,4,2,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2006,1,2,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2006,4,2,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2007,1,3,['PUNJAB_BATHINDA' 'PUNJAB_FATEHGARHSAHIB' 'UTTARPRADESH_LUCKNOW']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2007,4,2,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2008,1,2,['PUNJAB_LUDHIANA' 'UTTARPRADESH_LUCKNOW']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2008,4,1,['PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2009,1,1,['PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2009,4,2,['PUNJAB_AMRITSAR' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2010,1,5,"['PUNJAB_AMRITSAR' 'PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA'
  'UTTARPRADESH_KANPURNAGAR' 'UTTARPRADESH_LUCKNOW']"
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2011,1,1,['PUNJAB_AMRITSAR']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2012,1,3,['PUNJAB_AMRITSAR' 'UTTARPRADESH_KANPURNAGAR' 'UTTARPRADESH_LUCKNOW']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2012,4,1,['PUNJAB_FATEHGARHSAHIB']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_low,temperature_low,2013,1,6,"['HARYANA_FARIDABAD' 'MADHYAPRADESH_GWALIOR' 'PUNJAB_FATEHGARHSAHIB'
  'UTTARPRADESH_ALLAHABAD' 'UTTARPRADESH_FIROZABAD'
  'UTTARPRADESH_KANPURNAGAR']"
